ID,Age,Income,Education,Marital_Status,Total_Spending,Total_Purchases,Total_Children,Recency,NumWebVisitsMonth,Cluster_KMeans,Customer_Segment,Cluster_HAC,HAC_Segment,Cluster_GMM,GMM_Segment
5057,64,61794.0,Master,Married,611,20,1,74,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
254,70,53863.0,Graduation,Together,473,18,1,4,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
4179,66,24221.0,Graduation,Together,55,6,0,94,4,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3710,41,39684.0,PhD,Single,81,7,1,41,7,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
7627,50,92163.0,Master,Married,2086,21,0,25,2,1,Premium Customers,0,Premium Customers,1,Premium Customers
4501,60,69882.0,Master,Single,1478,20,0,94,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
6424,48,33178.0,Graduation,Together,49,5,1,9,4,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3075,53,59973.0,PhD,Married,382,15,0,47,1,2,Standard Customers,1,Standard Customers,2,Standard Customers
4992,50,17459.0,Master,Together,69,9,1,12,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5252,56,23910.0,Graduation,Divorced,67,6,1,80,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7444,56,42169.0,Master,Married,30,6,2,20,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6919,47,26224.0,2n Cycle,Married,63,9,1,39,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3537,44,31089.0,Graduation,Together,79,10,1,57,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10277,64,30081.0,Graduation,Single,42,5,1,27,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2453,65,62807.0,Graduation,Together,819,23,1,83,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
7972,70,72906.0,Graduation,Single,1151,17,0,79,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
895,77,61467.0,PhD,Married,594,20,2,69,5,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
1177,59,49618.0,Master,Together,129,11,2,77,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7141,39,21888.0,Master,Single,213,12,1,15,10,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7232,52,42429.0,Graduation,Widow,67,7,1,99,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
8477,69,26150.0,Graduation,Divorced,28,5,3,61,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2457,50,30801.0,Basic,Married,45,6,1,23,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
988,60,81168.0,Graduation,Married,1193,18,0,84,3,1,Premium Customers,0,Premium Customers,1,Premium Customers
7930,56,26877.0,Master,Single,268,12,0,74,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
4587,81,45006.0,Master,Widow,266,12,0,90,3,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
6682,52,18978.0,Basic,Married,37,5,1,41,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6222,58,22574.0,Graduation,Married,37,7,3,28,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10299,56,48240.0,PhD,Single,882,25,0,73,5,2,Standard Customers,0,Premium Customers,2,Standard Customers
3083,51,45837.0,Graduation,Married,373,18,2,88,7,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
8953,60,35791.0,Master,Single,35,6,3,94,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
8650,47,54162.0,Graduation,Widow,42,5,2,31,4,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10862,65,30522.0,Master,Married,326,17,1,6,2,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
2782,64,54456.0,PhD,Married,404,17,1,23,6,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
6941,54,31632.0,Graduation,Single,95,6,0,92,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10972,76,72298.0,Graduation,Widow,939,14,0,52,1,1,Premium Customers,0,Premium Customers,1,Premium Customers
10708,47,36975.0,2n Cycle,Single,33,5,1,50,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6583,70,72635.0,2n Cycle,Married,981,21,0,54,3,1,Premium Customers,0,Premium Customers,1,Premium Customers
3641,49,13624.0,Graduation,Married,36,7,1,93,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10156,50,84196.0,Graduation,Single,1237,20,1,56,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
4299,65,70971.0,Graduation,Together,1825,34,1,28,7,1,Premium Customers,0,Premium Customers,2,Standard Customers
3469,48,34487.0,PhD,Divorced,103,9,2,94,9,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5063,48,28769.0,Graduation,Single,191,12,1,76,9,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10727,55,69084.0,PhD,Married,1586,25,1,43,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
9624,67,65488.0,PhD,Together,963,14,0,46,1,2,Standard Customers,0,Premium Customers,2,Standard Customers
5156,55,62466.0,2n Cycle,Married,889,26,1,13,4,1,Premium Customers,1,Standard Customers,2,Standard Customers
4376,65,32218.0,2n Cycle,Single,93,7,0,27,7,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
8923,52,83917.0,Graduation,Single,1587,21,0,12,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
8461,63,46102.0,Graduation,Divorced,16,4,3,3,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6945,73,84574.0,Graduation,Single,1375,32,0,72,5,1,Premium Customers,0,Premium Customers,2,Standard Customers
944,63,56181.0,Graduation,Married,393,14,1,6,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
1907,75,63120.0,Master,Divorced,1477,26,1,53,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
701,54,73691.0,Graduation,Married,1179,18,1,58,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
3856,65,63381.0,Graduation,Together,1005,26,1,78,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
4149,77,76140.0,PhD,Together,1348,21,0,57,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
2131,66,62859.0,PhD,Divorced,1307,23,1,37,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
2942,61,45906.0,Graduation,Single,486,15,1,20,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
1173,78,77632.0,Master,Together,2252,13,0,73,2,1,Premium Customers,0,Premium Customers,1,Premium Customers
4381,54,46463.0,PhD,Married,235,17,2,56,6,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
4611,55,105471.0,Graduation,Together,1724,30,0,36,3,1,Premium Customers,0,Premium Customers,1,Premium Customers
3376,55,55282.0,Master,Divorced,235,11,1,9,4,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
4679,48,78710.0,Master,Married,1092,28,1,42,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
10928,67,66886.0,Graduation,Together,599,17,1,28,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
4248,65,98777.0,Master,Single,2008,19,0,23,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
6728,40,29103.0,Graduation,Together,48,6,1,38,9,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6661,51,67445.0,Graduation,Married,1174,32,1,63,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
4725,75,50616.0,PhD,Together,67,7,1,71,2,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
3277,70,49431.0,Graduation,Divorced,365,15,1,9,8,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
2564,72,61278.0,Graduation,Together,165,10,1,87,6,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
946,67,26490.0,2n Cycle,Together,210,11,0,92,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3867,78,73059.0,PhD,Together,1095,26,1,36,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
6940,59,46734.0,PhD,Single,223,12,3,86,6,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
55,62,56253.0,Graduation,Together,597,22,1,83,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
7093,40,19986.0,Graduation,Married,22,4,1,74,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5084,50,58330.0,Graduation,Widow,1064,24,1,87,4,1,Premium Customers,1,Standard Customers,2,Standard Customers
1777,45,25965.0,Basic,Married,74,6,0,29,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
8162,69,14661.0,Master,Together,26,5,0,88,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10826,66,18690.0,Graduation,Married,60,5,0,77,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
8754,51,45068.0,PhD,Together,20,4,1,25,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1987,38,21063.0,Basic,Single,59,7,1,34,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
11007,57,29187.0,PhD,Married,34,5,1,43,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7426,54,54690.0,2n Cycle,Married,198,12,2,76,3,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9153,61,59304.0,PhD,Married,1048,28,1,81,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
10379,63,59247.0,Master,Single,574,21,2,87,6,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
9204,55,66731.0,Graduation,Widow,1029,17,1,33,3,1,Premium Customers,1,Standard Customers,2,Standard Customers
3197,45,77353.0,Graduation,Married,670,20,1,38,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
2920,50,52614.0,PhD,Single,990,16,1,63,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
6961,51,26751.0,Graduation,Married,11,4,2,26,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
4673,62,81300.0,PhD,Married,1241,21,1,17,5,2,Standard Customers,0,Premium Customers,1,Premium Customers
9937,46,70337.0,Graduation,Single,576,17,0,75,1,1,Premium Customers,1,Standard Customers,2,Standard Customers
8779,40,36145.0,2n Cycle,Married,172,12,1,13,9,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
9596,45,65295.0,PhD,Single,664,20,0,19,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
2891,62,68118.0,Graduation,Divorced,928,23,1,51,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
4910,58,68743.0,Graduation,Divorced,2074,30,0,81,7,1,Premium Customers,1,Standard Customers,2,Standard Customers
75,43,41039.0,2n Cycle,Together,467,15,0,32,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
10120,70,38946.0,Graduation,Together,257,12,1,84,5,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
6327,58,65777.0,Graduation,Together,1146,17,0,87,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
10142,49,66476.0,PhD,Divorced,689,20,1,99,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
9826,53,86857.0,PhD,Single,2114,22,0,96,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
10767,36,77845.0,PhD,Together,1346,21,0,40,1,1,Premium Customers,0,Premium Customers,1,Premium Customers
7279,56,69476.0,PhD,Together,1044,15,0,3,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
7230,65,50611.0,PhD,Divorced,493,22,1,98,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
143,55,61209.0,Graduation,Single,957,13,0,73,2,1,Premium Customers,1,Standard Customers,2,Standard Customers
450,67,42315.0,Master,Together,270,12,1,90,3,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
9316,73,13084.0,Basic,Together,29,5,0,29,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6379,76,47570.0,Master,Widow,121,9,2,3,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9239,64,61923.0,Master,Married,126,8,2,94,3,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
8315,30,34824.0,Graduation,Single,23,4,0,65,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2868,76,26518.0,PhD,Single,57,8,2,33,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10888,64,45938.0,Graduation,Single,636,20,0,46,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
1277,65,78468.0,Graduation,Together,1004,28,0,29,4,1,Premium Customers,0,Premium Customers,1,Premium Customers
9977,52,78901.0,Graduation,Divorced,734,20,1,99,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
10196,47,71427.0,Graduation,Married,614,20,2,26,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
6384,47,71022.0,Graduation,Divorced,1453,21,1,30,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
8029,37,90247.0,Master,Single,1621,15,0,27,1,1,Premium Customers,0,Premium Customers,1,Premium Customers
968,57,41335.0,Master,Divorced,187,12,1,24,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6988,39,71952.0,Graduation,Married,1443,22,1,93,4,1,Premium Customers,1,Standard Customers,1,Premium Customers
4472,55,35682.0,PhD,Divorced,57,6,1,34,2,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6991,74,43185.0,Graduation,Divorced,637,20,1,88,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
3336,77,66375.0,PhD,Together,948,14,1,96,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
4301,54,35178.0,Master,Married,59,5,1,10,7,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
1940,39,25252.0,Graduation,Married,18,4,1,26,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1272,60,55250.0,Master,Single,903,26,1,49,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
1388,50,33249.0,Graduation,Single,112,8,1,11,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1044,72,58398.0,Graduation,Together,596,20,0,44,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
6969,43,50272.0,Graduation,Together,233,13,1,75,7,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
10479,50,76618.0,PhD,Married,1511,11,0,64,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
3619,65,87305.0,2n Cycle,Divorced,1152,17,0,19,2,1,Premium Customers,0,Premium Customers,1,Premium Customers
1715,47,25851.0,Graduation,Together,48,7,1,45,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10159,55,58710.0,Graduation,Divorced,1185,31,1,77,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
1463,67,45160.0,Graduation,Single,21,4,2,9,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5114,60,74806.0,Master,Married,965,16,1,1,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
4990,71,59111.0,Graduation,Married,869,21,0,90,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
4329,41,18988.0,PhD,Married,16,6,1,43,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10936,60,72190.0,Graduation,Married,1947,16,0,79,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
4692,49,7500.0,Graduation,Married,71,12,1,19,9,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
7212,59,44794.0,Graduation,Married,65,6,1,99,6,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
6086,70,80395.0,Graduation,Married,1380,24,0,62,2,1,Premium Customers,0,Premium Customers,1,Premium Customers
437,49,75012.0,Master,Divorced,1027,23,0,41,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
11171,60,56962.0,Master,Married,411,21,3,60,7,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
11101,34,89891.0,Graduation,Together,836,26,0,17,4,1,Premium Customers,0,Premium Customers,1,Premium Customers
5329,76,35946.0,PhD,Divorced,11,4,2,24,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
610,72,53593.0,PhD,Together,480,23,2,60,8,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
9384,47,66373.0,Graduation,Married,606,23,2,57,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
5956,77,45072.0,PhD,Divorced,284,16,3,74,8,2,Standard Customers,2,Budget Shoppers,0,Budget Shoppers
10430,52,89694.0,Graduation,Divorced,1472,14,2,22,5,1,Premium Customers,0,Premium Customers,1,Premium Customers
7875,76,72025.0,Graduation,Married,1677,26,0,46,2,1,Premium Customers,0,Premium Customers,1,Premium Customers
7072,52,67432.0,Graduation,Married,1335,19,1,69,4,1,Premium Customers,1,Standard Customers,2,Standard Customers
6255,73,70545.0,Master,Together,334,13,1,29,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
6516,36,17487.0,Basic,Married,18,4,1,37,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5564,56,62882.0,Graduation,Together,1338,20,1,26,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
5682,72,64108.0,PhD,Single,1099,30,1,8,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
7458,69,34941.0,Master,Together,97,8,2,26,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5237,75,48767.0,PhD,Single,63,9,3,79,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7761,47,38702.0,2n Cycle,Together,109,9,1,71,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5278,61,82224.0,Graduation,Married,902,21,0,83,3,1,Premium Customers,0,Premium Customers,1,Premium Customers
3560,73,83844.0,Graduation,Together,1574,20,0,57,1,1,Premium Customers,0,Premium Customers,1,Premium Customers
7235,50,17003.0,2n Cycle,Married,38,9,1,37,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10548,30,71163.0,Graduation,Single,960,24,0,30,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
2281,55,33697.0,Graduation,Single,28,4,1,34,7,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
4073,71,63564.0,2n Cycle,Married,1215,28,0,0,6,1,Premium Customers,1,Standard Customers,2,Standard Customers
6974,53,83443.0,PhD,Together,1497,22,0,89,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
7938,67,51518.0,PhD,Together,449,17,1,92,3,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
7094,50,58330.0,Graduation,Widow,1064,24,1,87,4,1,Premium Customers,1,Standard Customers,2,Standard Customers
3667,56,80952.0,Graduation,Married,1757,25,0,20,8,1,Premium Customers,0,Premium Customers,1,Premium Customers
7723,46,75507.0,Graduation,Together,1440,21,0,56,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
3870,47,63855.0,2n Cycle,Together,1006,24,0,28,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
4012,53,62220.0,PhD,Together,1226,23,1,55,6,2,Standard Customers,0,Premium Customers,2,Standard Customers
5909,61,58512.0,Graduation,Married,1171,20,1,25,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
10470,46,40662.0,Master,Married,92,8,1,0,4,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6488,66,38829.0,PhD,Married,99,8,1,86,5,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
10270,44,35523.0,2n Cycle,Married,66,8,1,8,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6887,58,79146.0,Graduation,Single,564,19,2,33,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
6406,37,78285.0,Master,Married,1427,21,0,13,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
7573,47,31626.0,PhD,Single,86,6,1,12,7,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
4508,73,75127.0,Graduation,Single,833,19,0,92,1,1,Premium Customers,1,Standard Customers,2,Standard Customers
221,70,48726.0,Graduation,Married,242,12,1,90,6,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
5331,48,74985.0,Graduation,Married,1869,17,0,8,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
1911,38,67430.0,Graduation,Together,1364,29,0,6,6,1,Premium Customers,1,Standard Customers,2,Standard Customers
20,60,46891.0,2n Cycle,Married,183,8,1,91,4,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
8786,69,62058.0,Master,Married,450,18,1,52,6,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
10582,46,72063.0,Graduation,Married,758,21,1,3,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
1915,74,78939.0,PhD,Married,1507,20,0,57,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
8897,60,42720.0,Graduation,Single,654,25,2,9,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
2371,53,33622.0,Graduation,Married,81,9,2,22,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
4303,68,6835.0,PhD,Together,137,1,1,76,20,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6825,72,41452.0,Graduation,Together,16,4,2,86,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1072,60,40760.0,PhD,Single,93,8,1,64,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
4964,67,74250.0,PhD,Together,1158,18,0,90,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
2461,70,51124.0,Master,Single,43,6,2,79,3,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10736,54,72258.0,Graduation,Single,1525,22,1,28,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
3194,51,71466.0,PhD,Single,1230,19,0,86,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
10839,49,36283.0,Graduation,Together,29,6,2,42,4,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
49,55,20587.0,Graduation,Single,25,5,1,39,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
4290,53,30467.0,Graduation,Married,24,4,1,8,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10219,53,31590.0,Graduation,Together,38,5,1,40,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
4211,39,20425.0,Basic,Married,57,7,1,5,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1135,65,17144.0,Master,Together,47,12,2,96,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6299,57,42564.0,PhD,Divorced,813,24,1,28,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
10846,47,43783.0,Master,Married,629,22,1,22,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
347,49,40780.0,Graduation,Divorced,377,17,1,30,9,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
6543,80,62847.0,Master,Together,1612,14,0,45,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
10446,68,82017.0,PhD,Married,729,17,0,58,2,1,Premium Customers,0,Premium Customers,1,Premium Customers
3479,75,16813.0,Graduation,Single,50,6,0,49,7,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
11075,47,51267.0,Graduation,Married,270,15,2,37,4,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
4442,64,46524.0,Graduation,Single,177,9,1,70,3,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
199,63,45183.0,Master,Single,315,13,0,33,7,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
6722,71,70421.0,PhD,Married,767,23,1,98,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
796,60,60161.0,2n Cycle,Divorced,1071,26,1,17,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
3749,52,73926.0,Graduation,Together,1580,24,0,54,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
8523,57,19329.0,Graduation,Married,60,10,1,39,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
310,55,61872.0,Master,Married,573,21,1,81,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
8629,69,46984.0,Graduation,Widow,41,5,2,71,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
236,74,34838.0,Graduation,Married,170,10,2,62,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9930,81,82716.0,PhD,Single,1167,28,0,8,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
3483,67,48192.0,Graduation,Married,1526,25,0,76,8,1,Premium Customers,0,Premium Customers,1,Premium Customers
4599,49,49681.0,Master,Married,458,21,2,66,7,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
7326,54,56850.0,Master,Married,63,6,1,83,2,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
7352,68,55267.0,Graduation,Married,405,17,1,28,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
2350,53,59666.0,Graduation,Married,1027,20,2,87,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
9145,53,72504.0,Graduation,Single,1478,22,1,43,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
2964,44,26872.0,Graduation,Married,72,5,0,0,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5585,53,21359.0,Graduation,Single,48,7,1,1,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9687,50,73170.0,Graduation,Single,726,16,0,1,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
3732,70,52750.0,Master,Married,860,27,1,72,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
6303,39,91820.0,PhD,Together,1497,22,0,72,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
11176,55,65968.0,PhD,Together,495,18,1,12,3,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
2986,49,30772.0,Graduation,Married,20,4,2,89,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7462,71,22507.0,Graduation,Single,570,19,0,67,9,2,Standard Customers,1,Standard Customers,2,Standard Customers
3900,53,65685.0,Graduation,Married,769,21,1,54,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
7034,47,25804.0,2n Cycle,Married,55,7,1,34,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9493,45,76412.0,PhD,Single,1808,18,0,15,3,1,Premium Customers,0,Premium Customers,1,Premium Customers
1143,53,22063.0,Graduation,Married,55,7,1,43,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1,64,57091.0,Graduation,Single,577,18,0,0,5,2,Standard Customers,0,Premium Customers,1,Premium Customers
3855,62,22419.0,Graduation,Married,162,8,0,74,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5536,66,87771.0,Graduation,Together,1957,20,1,61,6,1,Premium Customers,0,Premium Customers,1,Premium Customers
5989,66,78353.0,2n Cycle,Divorced,1576,24,1,51,8,1,Premium Customers,1,Standard Customers,2,Standard Customers
9499,71,93404.0,Graduation,Married,1616,17,3,97,5,2,Standard Customers,0,Premium Customers,1,Premium Customers
6768,63,37859.0,Graduation,Divorced,36,6,3,75,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2150,67,80995.0,PhD,Widow,1482,22,1,83,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
6646,41,16529.0,Graduation,Together,22,5,1,23,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
4887,49,55412.0,PhD,Divorced,63,6,2,65,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
