ID,Age,Income,Education,Marital_Status,Total_Spending,Total_Purchases,Total_Children,Recency,NumWebVisitsMonth,Cluster_KMeans,Customer_Segment,Cluster_HAC,HAC_Segment,Cluster_GMM,GMM_Segment
2131,66,62859.0,PhD,Divorced,1307,23,1,37,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
2942,61,45906.0,Graduation,Single,486,15,1,20,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
4679,48,78710.0,Master,Married,1092,28,1,42,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
10928,67,66886.0,Graduation,Together,599,17,1,28,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
4248,65,98777.0,Master,Single,2008,19,0,23,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
6661,51,67445.0,Graduation,Married,1174,32,1,63,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
3867,78,73059.0,PhD,Together,1095,26,1,36,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
55,62,56253.0,Graduation,Together,597,22,1,83,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
5084,50,58330.0,Graduation,Widow,1064,24,1,87,4,1,Premium Customers,1,Standard Customers,2,Standard Customers
9153,61,59304.0,PhD,Married,1048,28,1,81,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
9204,55,66731.0,Graduation,Widow,1029,17,1,33,3,1,Premium Customers,1,Standard Customers,2,Standard Customers
3197,45,77353.0,Graduation,Married,670,20,1,38,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
2920,50,52614.0,PhD,Single,990,16,1,63,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
9937,46,70337.0,Graduation,Single,576,17,0,75,1,1,Premium Customers,1,Standard Customers,2,Standard Customers
9596,45,65295.0,PhD,Single,664,20,0,19,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
2891,62,68118.0,Graduation,Divorced,928,23,1,51,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
4910,58,68743.0,Graduation,Divorced,2074,30,0,81,7,1,Premium Customers,1,Standard Customers,2,Standard Customers
75,43,41039.0,2n Cycle,Together,467,15,0,32,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
6327,58,65777.0,Graduation,Together,1146,17,0,87,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
10142,49,66476.0,PhD,Divorced,689,20,1,99,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
9826,53,86857.0,PhD,Single,2114,22,0,96,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
7279,56,69476.0,PhD,Together,1044,15,0,3,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
7230,65,50611.0,PhD,Divorced,493,22,1,98,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
143,55,61209.0,Graduation,Single,957,13,0,73,2,1,Premium Customers,1,Standard Customers,2,Standard Customers
10888,64,45938.0,Graduation,Single,636,20,0,46,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
9977,52,78901.0,Graduation,Divorced,734,20,1,99,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
10196,47,71427.0,Graduation,Married,614,20,2,26,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
6384,47,71022.0,Graduation,Divorced,1453,21,1,30,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
6991,74,43185.0,Graduation,Divorced,637,20,1,88,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
3336,77,66375.0,PhD,Together,948,14,1,96,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
1272,60,55250.0,Master,Single,903,26,1,49,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
1044,72,58398.0,Graduation,Together,596,20,0,44,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
10479,50,76618.0,PhD,Married,1511,11,0,64,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
10159,55,58710.0,Graduation,Divorced,1185,31,1,77,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
5114,60,74806.0,Master,Married,965,16,1,1,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
4990,71,59111.0,Graduation,Married,869,21,0,90,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
10936,60,72190.0,Graduation,Married,1947,16,0,79,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
437,49,75012.0,Master,Divorced,1027,23,0,41,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
9384,47,66373.0,Graduation,Married,606,23,2,57,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
7072,52,67432.0,Graduation,Married,1335,19,1,69,4,1,Premium Customers,1,Standard Customers,2,Standard Customers
6255,73,70545.0,Master,Together,334,13,1,29,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
5564,56,62882.0,Graduation,Together,1338,20,1,26,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
5682,72,64108.0,PhD,Single,1099,30,1,8,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
10548,30,71163.0,Graduation,Single,960,24,0,30,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
4073,71,63564.0,2n Cycle,Married,1215,28,0,0,6,1,Premium Customers,1,Standard Customers,2,Standard Customers
6974,53,83443.0,PhD,Together,1497,22,0,89,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
7094,50,58330.0,Graduation,Widow,1064,24,1,87,4,1,Premium Customers,1,Standard Customers,2,Standard Customers
7723,46,75507.0,Graduation,Together,1440,21,0,56,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
3870,47,63855.0,2n Cycle,Together,1006,24,0,28,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
4012,53,62220.0,PhD,Together,1226,23,1,55,6,2,Standard Customers,0,Premium Customers,2,Standard Customers
5909,61,58512.0,Graduation,Married,1171,20,1,25,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
6887,58,79146.0,Graduation,Single,564,19,2,33,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
6406,37,78285.0,Master,Married,1427,21,0,13,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
4508,73,75127.0,Graduation,Single,833,19,0,92,1,1,Premium Customers,1,Standard Customers,2,Standard Customers
5331,48,74985.0,Graduation,Married,1869,17,0,8,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
1911,38,67430.0,Graduation,Together,1364,29,0,6,6,1,Premium Customers,1,Standard Customers,2,Standard Customers
10582,46,72063.0,Graduation,Married,758,21,1,3,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
1915,74,78939.0,PhD,Married,1507,20,0,57,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
8897,60,42720.0,Graduation,Single,654,25,2,9,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
4964,67,74250.0,PhD,Together,1158,18,0,90,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
10736,54,72258.0,Graduation,Single,1525,22,1,28,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
3194,51,71466.0,PhD,Single,1230,19,0,86,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
6299,57,42564.0,PhD,Divorced,813,24,1,28,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
10846,47,43783.0,Master,Married,629,22,1,22,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
6543,80,62847.0,Master,Together,1612,14,0,45,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
199,63,45183.0,Master,Single,315,13,0,33,7,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
6722,71,70421.0,PhD,Married,767,23,1,98,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
796,60,60161.0,2n Cycle,Divorced,1071,26,1,17,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
3749,52,73926.0,Graduation,Together,1580,24,0,54,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
310,55,61872.0,Master,Married,573,21,1,81,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
9930,81,82716.0,PhD,Single,1167,28,0,8,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
7352,68,55267.0,Graduation,Married,405,17,1,28,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
2350,53,59666.0,Graduation,Married,1027,20,2,87,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
9145,53,72504.0,Graduation,Single,1478,22,1,43,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
9687,50,73170.0,Graduation,Single,726,16,0,1,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
3732,70,52750.0,Master,Married,860,27,1,72,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
6303,39,91820.0,PhD,Together,1497,22,0,72,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
7462,71,22507.0,Graduation,Single,570,19,0,67,9,2,Standard Customers,1,Standard Customers,2,Standard Customers
3900,53,65685.0,Graduation,Married,769,21,1,54,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
5989,66,78353.0,2n Cycle,Divorced,1576,24,1,51,8,1,Premium Customers,1,Standard Customers,2,Standard Customers
2150,67,80995.0,PhD,Widow,1482,22,1,83,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
8560,33,48789.0,Graduation,Single,680,18,0,94,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
9904,69,71391.0,Graduation,Married,1043,28,1,50,3,1,Premium Customers,1,Standard Customers,2,Standard Customers
5687,45,81702.0,Graduation,Divorced,1633,27,0,98,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
5121,48,56628.0,Graduation,Single,761,20,1,30,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
368,51,40049.0,Graduation,Married,290,14,1,61,5,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
5332,65,82504.0,2n Cycle,Married,1066,17,0,2,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
10343,34,61618.0,2n Cycle,Single,1345,19,0,27,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
5935,69,55284.0,Master,Single,764,23,1,60,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
7848,51,49166.0,Graduation,Single,368,13,1,17,6,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
9477,71,65324.0,PhD,Married,544,20,1,0,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
1456,46,60474.0,Graduation,Single,1180,31,1,25,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
425,40,55357.0,Graduation,Married,727,22,2,66,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
4271,36,38683.0,2n Cycle,Together,341,17,1,80,7,0,Budget Shoppers,2,Budget Shoppers,2,Standard Customers
4120,50,49514.0,2n Cycle,Single,369,13,1,61,7,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
8687,47,53172.0,Graduation,Together,486,16,1,54,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
9353,66,62450.0,Graduation,Single,995,16,1,61,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
7631,47,61346.0,Master,Together,989,23,1,34,3,2,Standard Customers,0,Premium Customers,2,Standard Customers
773,54,42835.0,Master,Divorced,595,23,2,64,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
1446,69,86424.0,Master,Single,1226,28,0,12,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
5830,53,86857.0,PhD,Single,2114,22,0,96,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
4597,55,82072.0,PhD,Together,2018,19,0,67,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
8825,63,51195.0,Graduation,Together,564,24,2,46,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
2930,47,68092.0,Master,Single,1281,20,0,7,5,1,Premium Customers,0,Premium Customers,2,Standard Customers
10925,42,76630.0,Graduation,Married,1003,25,0,93,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
8800,82,48948.0,PhD,Divorced,902,24,0,53,6,1,Premium Customers,1,Standard Customers,2,Standard Customers
9224,53,55260.0,PhD,Single,1139,25,1,81,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
5519,69,64090.0,Graduation,Together,797,20,1,8,5,1,Premium Customers,0,Premium Customers,2,Standard Customers
5046,67,78331.0,Graduation,Divorced,1638,25,1,97,4,1,Premium Customers,1,Standard Customers,2,Standard Customers
7037,51,37087.0,PhD,Married,401,17,1,50,6,2,Standard Customers,2,Budget Shoppers,2,Standard Customers
8624,67,81320.0,Graduation,Married,928,18,0,61,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
6445,58,66825.0,Graduation,Together,858,16,0,73,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
2727,52,57100.0,Graduation,Together,409,13,0,19,3,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
11074,48,85072.0,Graduation,Single,1423,18,0,94,0,1,Premium Customers,0,Premium Customers,2,Standard Customers
7053,59,78420.0,PhD,Single,1453,22,0,75,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
4654,33,75114.0,Graduation,Together,1253,19,0,40,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
9760,62,52278.0,PhD,Widow,1198,31,1,24,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
9308,71,62820.0,Graduation,Married,976,14,0,51,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
10505,65,73113.0,Master,Together,1001,15,0,86,2,2,Standard Customers,0,Premium Customers,2,Standard Customers
4483,32,72354.0,Graduation,Single,1228,19,0,67,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
5871,46,24401.0,Master,Together,467,16,0,98,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
3139,43,74116.0,2n Cycle,Single,2052,19,0,53,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
10037,32,74293.0,Graduation,Single,1127,16,0,66,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
10673,49,68397.0,PhD,Married,1416,21,1,6,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
5303,51,79632.0,PhD,Together,1113,20,0,42,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
7922,74,64950.0,PhD,Single,966,25,1,29,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
4843,73,75127.0,Graduation,Single,833,19,0,92,1,1,Premium Customers,1,Standard Customers,2,Standard Customers
1628,54,71796.0,Graduation,Together,960,17,0,54,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
3673,54,55239.0,Graduation,Single,779,26,1,59,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
760,50,60554.0,PhD,Divorced,811,23,1,8,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
8957,73,64831.0,2n Cycle,Single,1120,22,2,51,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
4128,63,56067.0,PhD,Together,725,20,1,51,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
1328,43,57937.0,2n Cycle,Married,683,20,1,56,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
2882,50,67893.0,2n Cycle,Divorced,995,16,1,31,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
5748,60,59754.0,Graduation,Married,475,16,1,96,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
2134,73,53700.0,Graduation,Single,694,22,1,94,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
4640,58,70647.0,Graduation,Divorced,1079,26,1,65,2,1,Premium Customers,1,Standard Customers,2,Standard Customers
7801,66,54753.0,Graduation,Together,728,21,1,87,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
3933,45,44010.0,Graduation,Together,662,24,1,46,9,2,Standard Customers,1,Standard Customers,2,Standard Customers
10981,37,84219.0,Graduation,Married,1198,18,0,27,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
6357,66,59052.0,2n Cycle,Divorced,491,18,1,29,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
9209,54,80573.0,Master,Together,1564,24,0,85,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
10286,63,83715.0,Graduation,Married,926,24,0,2,0,1,Premium Customers,0,Premium Customers,2,Standard Customers
5407,71,53103.0,Graduation,Together,1085,28,1,70,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
3056,47,63693.0,Graduation,Divorced,1150,29,1,63,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
8164,47,82170.0,PhD,Married,1908,19,0,13,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
9305,49,79689.0,2n Cycle,Single,1315,27,0,65,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
7378,44,42021.0,Master,Together,573,22,1,34,9,2,Standard Customers,1,Standard Customers,2,Standard Customers
7646,36,64449.0,Graduation,Single,805,24,1,70,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
1212,52,52845.0,Graduation,Married,936,25,1,7,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
7453,71,36130.0,Graduation,Single,488,21,1,46,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
8952,72,65569.0,Master,Married,859,23,1,96,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
10634,74,59412.0,Master,Married,406,15,0,56,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
6059,72,64504.0,PhD,Together,1314,25,3,81,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
8911,58,56320.0,PhD,Married,702,21,1,11,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
8985,61,68316.0,2n Cycle,Together,1211,32,1,54,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
9220,54,91700.0,Graduation,Single,1968,20,0,58,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
9888,56,68695.0,Graduation,Together,1091,16,0,3,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
5863,72,47703.0,Graduation,Married,655,21,1,95,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
3717,66,61180.0,Graduation,Married,704,18,1,70,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
10749,34,8028.0,Graduation,Single,178,16,0,62,19,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
4002,65,77037.0,PhD,Married,1123,27,1,3,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
8870,41,35196.0,Graduation,Together,497,18,1,68,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
966,59,44529.0,Graduation,Married,691,25,1,98,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
4475,76,69098.0,PhD,Married,2440,25,0,82,5,1,Premium Customers,0,Premium Customers,2,Standard Customers
7290,40,70596.0,Graduation,Single,968,21,0,68,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
4507,73,72228.0,Graduation,Single,1250,22,0,87,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
11013,38,67605.0,Graduation,Together,938,17,0,84,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
4491,76,62845.0,Master,Married,1178,28,2,3,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
3759,67,65196.0,Graduation,Together,1155,26,2,34,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
1162,38,42000.0,PhD,Single,653,20,0,23,5,2,Standard Customers,0,Premium Customers,2,Standard Customers
10766,61,65526.0,PhD,Married,506,17,1,22,2,2,Standard Customers,1,Standard Customers,2,Standard Customers
2223,60,64176.0,2n Cycle,Divorced,1826,33,1,52,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
2875,47,67023.0,Graduation,Married,906,24,0,93,2,1,Premium Customers,1,Standard Customers,2,Standard Customers
11112,59,70713.0,Graduation,Together,1477,25,1,23,3,1,Premium Customers,1,Standard Customers,2,Standard Customers
3807,70,59925.0,Graduation,Together,766,23,1,83,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
10832,67,46610.0,Graduation,Together,467,14,0,4,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
3535,60,66294.0,Graduation,Single,967,13,0,68,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
8707,69,79456.0,Graduation,Married,1401,16,0,12,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
6295,48,54233.0,Graduation,Married,981,26,1,46,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
7348,67,71691.0,PhD,Single,1192,17,0,0,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
4944,66,71367.0,Graduation,Together,777,17,0,24,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
9964,46,61825.0,Graduation,Single,424,15,1,56,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
4790,67,79803.0,Graduation,Divorced,868,13,1,54,1,2,Standard Customers,1,Standard Customers,2,Standard Customers
10245,39,80910.0,2n Cycle,Single,756,15,0,71,1,1,Premium Customers,1,Standard Customers,2,Standard Customers
6001,46,56775.0,Graduation,Married,937,25,1,62,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
10552,46,54210.0,2n Cycle,Married,367,14,1,18,5,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
1545,39,38508.0,Graduation,Married,443,20,1,95,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
4741,51,65463.0,2n Cycle,Married,562,19,1,17,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
375,71,76773.0,Graduation,Divorced,1156,16,0,79,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
7451,65,98777.0,Master,Single,2008,19,0,23,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
1175,42,36262.0,Master,Married,426,12,0,24,6,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
2320,47,47025.0,2n Cycle,Married,635,23,1,98,9,2,Standard Customers,1,Standard Customers,2,Standard Customers
850,57,70566.0,Graduation,Single,757,22,1,4,3,2,Standard Customers,0,Premium Customers,2,Standard Customers
6749,59,86358.0,Graduation,Single,1722,18,2,78,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
4756,73,63998.0,2n Cycle,Divorced,1168,25,0,42,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
3412,74,67381.0,Master,Married,957,17,1,67,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
8015,63,85696.0,PhD,Divorced,1313,20,0,88,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
849,72,56129.0,Master,Together,660,22,1,65,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
819,80,63285.0,Graduation,Widow,1103,25,0,84,3,1,Premium Customers,1,Standard Customers,2,Standard Customers
5430,69,54450.0,Graduation,Together,684,31,2,0,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
1453,82,57513.0,PhD,Widow,1060,27,0,59,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
8310,61,68142.0,Graduation,Together,1459,24,1,96,6,1,Premium Customers,1,Standard Customers,2,Standard Customers
967,49,46049.0,Graduation,Married,515,26,2,11,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
1077,51,56715.0,Graduation,Together,1020,15,0,52,4,1,Premium Customers,0,Premium Customers,2,Standard Customers
7959,64,79410.0,Graduation,Married,1370,11,0,19,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
640,74,57304.0,Graduation,Married,1026,25,1,61,5,2,Standard Customers,1,Standard Customers,2,Standard Customers
8432,69,54450.0,Graduation,Together,684,31,2,0,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
6218,60,59594.0,Graduation,Married,499,17,1,74,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
6905,31,80685.0,Graduation,Together,1004,21,0,55,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
3598,53,62710.0,Graduation,Married,606,22,1,53,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
10486,77,77142.0,Graduation,Married,990,17,0,54,2,1,Premium Customers,1,Standard Customers,2,Standard Customers
2410,56,81657.0,Graduation,Single,1097,16,0,69,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
8278,35,74214.0,PhD,Married,1711,16,0,3,5,1,Premium Customers,0,Premium Customers,2,Standard Customers
10660,68,66726.0,Master,Married,438,17,2,61,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
10669,44,54386.0,Graduation,Married,470,17,1,8,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
1829,64,54959.0,PhD,Divorced,1232,21,1,55,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
590,55,78579.0,Master,Divorced,1812,16,0,35,3,1,Premium Customers,0,Premium Customers,2,Standard Customers
6283,57,63841.0,Master,Divorced,908,22,1,64,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
6606,56,70091.0,Master,Married,1161,19,1,11,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
5545,53,78075.0,PhD,Married,988,14,0,72,1,1,Premium Customers,1,Standard Customers,2,Standard Customers
7342,64,59184.0,2n Cycle,Widow,1072,27,1,6,5,1,Premium Customers,1,Standard Customers,2,Standard Customers
9500,66,58113.0,Graduation,Married,758,22,1,66,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
2995,68,66636.0,Master,Together,1084,17,0,64,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
1118,69,50965.0,Master,Married,685,22,1,87,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
5644,68,42213.0,Graduation,Together,363,15,1,96,7,2,Standard Customers,1,Standard Customers,2,Standard Customers
7192,70,65748.0,Graduation,Together,545,18,1,58,1,2,Standard Customers,1,Standard Customers,2,Standard Customers
2324,53,77044.0,Graduation,Together,1065,31,1,12,4,1,Premium Customers,1,Standard Customers,2,Standard Customers
232,60,61559.0,Graduation,Single,530,17,1,8,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
4500,34,68682.0,PhD,Together,1598,24,0,56,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
257,66,75032.0,PhD,Married,1215,20,1,74,3,2,Standard Customers,1,Standard Customers,2,Standard Customers
4058,70,61284.0,PhD,Single,811,22,0,76,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
843,54,64722.0,Graduation,Married,805,25,1,47,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
4138,63,76624.0,Graduation,Single,899,23,1,68,1,1,Premium Customers,1,Standard Customers,2,Standard Customers
7718,78,66000.0,Master,Together,711,10,0,36,1,1,Premium Customers,0,Premium Customers,2,Standard Customers
6862,54,1730.0,Graduation,Divorced,8,15,0,65,20,0,Budget Shoppers,1,Standard Customers,2,Standard Customers
10833,50,65106.0,Graduation,Married,973,27,1,55,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
8534,73,67433.0,Graduation,Married,992,28,2,51,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
5153,58,77766.0,PhD,Married,1529,34,1,97,6,1,Premium Customers,1,Standard Customers,2,Standard Customers
961,53,74716.0,Graduation,Married,860,17,1,92,4,1,Premium Customers,1,Standard Customers,2,Standard Customers
5011,62,68118.0,Graduation,Divorced,928,23,1,51,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
9094,70,62972.0,2n Cycle,Married,587,16,1,39,6,2,Standard Customers,1,Standard Customers,2,Standard Customers
810,50,74190.0,Graduation,Married,641,19,1,49,2,1,Premium Customers,1,Standard Customers,2,Standard Customers
5207,62,53378.0,PhD,Married,793,29,2,41,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
9400,67,85485.0,2n Cycle,Single,1383,19,0,73,2,1,Premium Customers,0,Premium Customers,2,Standard Customers
1740,81,55956.0,Graduation,Married,999,16,0,22,4,2,Standard Customers,1,Standard Customers,2,Standard Customers
7488,62,64191.0,Master,Single,825,24,1,30,3,2,Standard Customers,0,Premium Customers,2,Standard Customers
635,59,57183.0,Master,Married,610,25,2,51,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
10319,54,66303.0,Graduation,Married,1286,22,1,56,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
7384,74,39767.0,Master,Together,485,17,0,18,8,2,Standard Customers,1,Standard Customers,2,Standard Customers
